track_id,song_id,artist_id,artist_name,song_title,genre,dot_1_track_id,dot_1_song,dot_1_score,dot_2_track_id,dot_2_song,dot_2_score,dot_3_track_id,dot_3_song,dot_3_score,centered_1_track_id,centered_1_song,centered_1_score,centered_2_track_id,centered_2_song,centered_2_score,centered_3_track_id,centered_3_song,centered_3_score,correlation_1_track_id,correlation_1_song,correlation_1_score,correlation_2_track_id,correlation_2_song,correlation_2_score,correlation_3_track_id,correlation_3_song,correlation_3_score,cosine_1_track_id,cosine_1_song,cosine_1_score,cosine_2_track_id,cosine_2_song,cosine_2_score,cosine_3_track_id,cosine_3_song,cosine_3_score,tfidf_dot_1_track_id,tfidf_dot_1_song,tfidf_dot_1_score,tfidf_dot_2_track_id,tfidf_dot_2_song,tfidf_dot_2_score,tfidf_dot_3_track_id,tfidf_dot_3_song,tfidf_dot_3_score,tfidf_centered_1_track_id,tfidf_centered_1_song,tfidf_centered_1_score,tfidf_centered_2_track_id,tfidf_centered_2_song,tfidf_centered_2_score,tfidf_centered_3_track_id,tfidf_centered_3_song,tfidf_centered_3_score,tfidf_correlation_1_track_id,tfidf_correlation_1_song,tfidf_correlation_1_score,tfidf_correlation_2_track_id,tfidf_correlation_2_song,tfidf_correlation_2_score,tfidf_correlation_3_track_id,tfidf_correlation_3_song,tfidf_correlation_3_score,tfidf_cosine_1_track_id,tfidf_cosine_1_song,tfidf_cosine_1_score,tfidf_cosine_2_track_id,tfidf_cosine_2_song,tfidf_cosine_2_score,tfidf_cosine_3_track_id,tfidf_cosine_3_song,tfidf_cosine_3_score
TRZVPFY128F92E19DF,SOPXOZV12AAF3B462D,ARP28RX1187B9AF6C4,The Offspring,Staring At The Sun,punk,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,6817.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),6499.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5836.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,6195.080000000001,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),6092.555,TRGLNKG128F9307689,Eminem - My Darling,5368.327499999999,TRKLAOB12903C9A1CD,Kevin Devine - Fever Moon,0.739577447907692,TRNHSZN128F930FF03,Clawfinger - Revenge,0.7310384865398283,TRLOMAF128F92DF3DB,Amanda Jenssen - Don't Worry,0.6993608344713057,TRKLAOB12903C9A1CD,Kevin Devine - Fever Moon,0.7501832560096057,TRNHSZN128F930FF03,Clawfinger - Revenge,0.7407940579777026,TRLOMAF128F92DF3DB,Amanda Jenssen - Don't Worry,0.7112920499480058,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),255.0632273220034,TRDGICW128F42963E2,Recoil - Curse,203.13890200925994,TRVUUIA128F428A338,The Slackers - Close My Eyes,197.24449996092693,TRREOLO128F429386C,Bis - Punk Rock Points,169.06883017367963,TRVUUIA128F428A338,The Slackers - Close My Eyes,167.3027508072801,TRZKRYJ128F148BD94,Ocean Colour Scene - Travellers Tune,142.08238416160376,TRREOLO128F429386C,Bis - Punk Rock Points,0.3813050600271393,TRVUUIA128F428A338,The Slackers - Close My Eyes,0.3594551270580284,TRTJJZY12903CF761E,Joan Baez - Don't Cry For Me Argentina,0.28983055656396295,TRREOLO128F429386C,Bis - Punk Rock Points,0.41352573876362664,TRVUUIA128F428A338,The Slackers - Close My Eyes,0.39817097146103175,TRTJJZY12903CF761E,Joan Baez - Don't Cry For Me Argentina,0.34026864708283294
TRGAEVY128F428BEF6,SOWLEBB12A8C13972F,AR46CAD1187FB4D84B,Bad Religion,Operation Rescue,punk,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,2094.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1450.0,TRGLNKG128F9307689,Eminem - My Darling,1214.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,1827.2000000000003,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1226.8812500000004,TRGLNKG128F9307689,Eminem - My Darling,1050.69375,TRSPCDB128F1464F66,Fad Gadget - Plain Clothes,0.5766946729351763,TRCAYQT128F423DA11,Suffocation - Brood Of Hatred (Album Version),0.5752083467334724,TRGVQMG12903CAE801,Built To Spill - Planting Seeds,0.5530248312312906,TRSPCDB128F1464F66,Fad Gadget - Plain Clothes,0.5967933663219459,TRCAYQT128F423DA11,Suffocation - Brood Of Hatred (Album Version),0.5924374104983581,TRGVQMG12903CAE801,Built To Spill - Planting Seeds,0.5783789616986831,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,201.6056465926667,TRDGICW128F42963E2,Recoil - Curse,148.29847680314688,TRRKBRB128EF35E2DA,N-Dubz - Feva Las Vegas,147.6370273470154,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,104.50597933879124,TRRKBRB128EF35E2DA,N-Dubz - Feva Las Vegas,98.77874584977044,TRDGICW128F42963E2,Recoil - Curse,88.670752812294,TRFVEPF12903CBAF1D,Third World - World Of Uncertainty,0.3132539543357576,TRSXWSL128F933DFE5,Sneaky Sound System - 16,0.26557405891185554,TRPRSOA12903CED234,David Ball - There Stands The Glass,0.2575751926694882,TRFVEPF12903CBAF1D,Third World - World Of Uncertainty,0.36079114457017136,TRSXWSL128F933DFE5,Sneaky Sound System - 16,0.30531802098952177,TRQCXUL128E078A9D6,The Streets - The Irony Of It All (Album Version),0.2994262336620754
TRPTWJT128F422F239,SOAOSYE12A6D4FB832,AR10USD1187B99F3F1,Silverstein,When Broken Is Easily Fixed (Album Version),punk,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,3968.0,TRUGLTC128F4227B93,Danity Kane - Hold Me Down (Album Version),3347.0,TRVLIZK128F428845E,Five - That's What You Told Me,3061.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,3646.000000000002,TRUGLTC128F4227B93,Danity Kane - Hold Me Down (Album Version),3197.8124999999973,TRVLIZK128F428845E,Five - That's What You Told Me,2937.6250000000027,TRXKSAZ12903CAFB8E,Jill Scott - He Loves Me (Lyzel In E Flat),0.7243852888582915,TRLNCCP128F426504E,Michael Penn - Comfort,0.7173484247048331,TRUXYDP128F93234BD,Taylor Swift - Crazier,0.6979844228279384,TRXKSAZ12903CAFB8E,Jill Scott - He Loves Me (Lyzel In E Flat),0.728433473710059,TRLNCCP128F426504E,Michael Penn - Comfort,0.7262262332197584,TRUXYDP128F93234BD,Taylor Swift - Crazier,0.709096476192283,TRDGICW128F42963E2,Recoil - Curse,143.6090047042941,TRGLNKG128F9307689,Eminem - My Darling,140.51368817306718,TRQWDRK128F4241A32,Twista - Overdose (Album Version),137.97088477821728,TRCEPWK128F42365A9,Glassjaw - Pretty Lush (Album Version),95.74623953547736,TREDKMF12903CFA6A7,Emery - Bloodless,95.16649608968126,TRWPSUL128F934AF4E,Cannibal Corpse - Sentenced to Burn,89.95882944470524,TRCEPWK128F42365A9,Glassjaw - Pretty Lush (Album Version),0.2555387808854263,TRWXPSX12903CEB577,Nevermore - C.b.f.,0.25384509896811414,TRWFFEM128F4262753,Hot Water Music - Bottomless Seas,0.2528486224106981,TRCEPWK128F42365A9,Glassjaw - Pretty Lush (Album Version),0.3058615913923236,TRWXPSX12903CEB577,Nevermore - C.b.f.,0.30042190037225147,TRWFFEM128F4262753,Hot Water Music - Bottomless Seas,0.29363698102616403
TRPYGVQ128E078EFE9,SOEDBQL12A670213B3,ARWA6NT1187FB3F15C,The Cure,Want,punk,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,5579.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),4571.0,TREBGAA128E078FC52,Erykah Badu - I Want You,4071.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,5247.799999999998,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),4354.549999999999,TREBGAA128E078FC52,Erykah Badu - I Want You,3949.2749999999996,TRISFKH128F9336E63,Beastie Boys - So What'Cha Want (Butt Naked Version) (Explicit) (2009 Digital Remaster),0.6963210362069703,TRMEKRF12903CC80A6,Bouncing Souls_ The - Pervert,0.6875904805395763,TRVFKVN128F42B501F,Shania Twain - All Fired Up_ No Place To Go,0.6822005754465776,TRISFKH128F9336E63,Beastie Boys - So What'Cha Want (Butt Naked Version) (Explicit) (2009 Digital Remaster),0.7036822071249154,TRMEKRF12903CC80A6,Bouncing Souls_ The - Pervert,0.6949354270021553,TRVFKVN128F42B501F,Shania Twain - All Fired Up_ No Place To Go,0.6897099032142422,TRJJPND128F4262576,Tricky - Tricky Versus Lynx (Live),130.40612011296068,TRCACEF128F42434D7,Ludacris - Ho,120.84003396748639,TRCMXOT128F1489C6F,Otis Redding - The Dog ( LP Version),113.9478608481489,TRCMXOT128F1489C6F,Otis Redding - The Dog ( LP Version),108.71401321490187,TRCACEF128F42434D7,Ludacris - Ho,103.56755834941984,TRGUDLL128F92FA35A,The Specials - Do The Dog,103.169441927191,TRCMXOT128F1489C6F,Otis Redding - The Dog ( LP Version),0.3854033028987813,TRGUDLL128F92FA35A,The Specials - Do The Dog,0.3699983497523753,TRGENXK128F1495143,tobyMac - TruDog: The Return,0.28982082665710923,TRCMXOT128F1489C6F,Otis Redding - The Dog ( LP Version),0.3963913865207438,TRGUDLL128F92FA35A,The Specials - Do The Dog,0.3855036568453882,TRGENXK128F1495143,tobyMac - TruDog: The Return,0.3083762305348955
TRJNMGP128F92E0427,SOGXZZI12AAF3B2704,AR8UICP11C8A4154FD,Hey Monday,Josey,punk,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,3317.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2241.0,TRBVPVV128F425F14F,Daft Punk - Touch It / Technologic,2104.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,2934.2800000000007,TRBVPVV128F425F14F,Daft Punk - Touch It / Technologic,1952.940000000001,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1920.939999999999,TRMFKTA128F92FE268,The Bluetones - Carnt Be Trusted,0.6742306252578444,TRJEUFZ128F92F3FAE,Bruce Hornsby and the Range - The Way It Is,0.6285831885418398,TRFXREK12903CE855F,Raine Maida - Earthless,0.6148410342354351,TRMFKTA128F92FE268,The Bluetones - Carnt Be Trusted,0.689886393722987,TRJEUFZ128F92F3FAE,Bruce Hornsby and the Range - The Way It Is,0.6448952609528046,TRFXREK12903CE855F,Raine Maida - Earthless,0.6299635498994527,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),230.62804737594203,TRQWDRK128F4241A32,Twista - Overdose (Album Version),203.36609830047507,TRCHZXW128E079288A,Eminem - 8 Mile,176.33841727386252,TRXJTJZ128F4295464,The Corrs - Queen Of Hollywood ( LP Version ),127.67695042628763,TRXPMCA128F421A28C,Dance Hall Crashers - DHC,115.60771322716822,TRUSJOE128F92CB68F,Slightly Stoopid - Officer,110.41166042299697,TRXPMCA128F421A28C,Dance Hall Crashers - DHC,0.2713260806733703,TRHAKOR128F423772E,Fear - Beef Bologna,0.259626564344187,TRPVSSJ128F42AEE18,The Coral - She Sings The Mourning,0.25229313065784525,TRXPMCA128F421A28C,Dance Hall Crashers - DHC,0.32824379073085264,TRFNVPY128F92D2626,Rise Against - The Dirt Whispered,0.306176970544848,TRPDBNV128F423F018,Mojave 3 - Tinkers Blues,0.2928432390297616
TRVWMAR128F425A2DA,SOMFMFC12A8AE45B47,AR13CXU1187B9AD30A,The Clash,1-2 Crush On You,punk,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),7262.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,7112.0,TREBGAA128E078FC52,Erykah Badu - I Want You,6549.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),6958.9699999999975,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,6648.3200000000015,TREBGAA128E078FC52,Erykah Badu - I Want You,6378.585000000001,TROHCKX128F42ADF06,Electric Light Orchestra - Auntie (Ma-Ma-Ma Belle),0.8140767045237266,TRNPSMI128F14A8E06,Brian McKnight - Holdin' On [Missin' U] (Album Version),0.780124117696794,TRKERVB128F145B6DB,Mel & Kim - System,0.7772882131287217,TROHCKX128F42ADF06,Electric Light Orchestra - Auntie (Ma-Ma-Ma Belle),0.8184781019138007,TRNPSMI128F14A8E06,Brian McKnight - Holdin' On [Missin' U] (Album Version),0.7856285670674079,TRKERVB128F145B6DB,Mel & Kim - System,0.7833750247726515,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,238.91918364462458,TRQAWKR128F425EEC3,Michael Jackson - Man In The Mirror,234.48871964798232,TRLJPRR128F1466819,Us3 - Knowledge Of Self,213.10754926597565,TRQAWKR128F425EEC3,Michael Jackson - Man In The Mirror,172.02368736323447,TRLJPRR128F1466819,Us3 - Knowledge Of Self,160.3026621702571,TRDOQOR128F42A64EC,Talib Kweli - Eat To Live (Album Version),123.37335313344254,TROHCKX128F42ADF06,Electric Light Orchestra - Auntie (Ma-Ma-Ma Belle),0.35104591173849786,TRLJPRR128F1466819,Us3 - Knowledge Of Self,0.3384015867544803,TROYJJR128F4278BB0,Fleetwood Mac - Hellhound On My Trail,0.30865803520337187,TRLJPRR128F1466819,Us3 - Knowledge Of Self,0.40221914143044396,TROHCKX128F42ADF06,Electric Light Orchestra - Auntie (Ma-Ma-Ma Belle),0.3901233828111171,TRDOQOR128F42A64EC,Talib Kweli - Eat To Live (Album Version),0.3363875743620522
TRCKZBM128F425A2DD,SOJPDPR12A8AE45B50,AR13CXU1187B9AD30A,The Clash,Brand New Cadillac,punk,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,1562.0,TRYCBLK12903CE6A0E,Twiztid - She Ain't Afraid,1429.0,TRYOUMI128E078F4DE,K-Ci & JoJo - Baby Come Back,1412.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,1343.04,TRYOUMI128E078F4DE,K-Ci & JoJo - Baby Come Back,1338.3687500000008,TRYCBLK12903CE6A0E,Twiztid - She Ain't Afraid,1301.5212500000007,TRVRZZI128F426846B,Billy Squier - She's A Runner (24-Bit Digitally Remastered 02),0.5783845825398553,TRECZIB12903CB8033,Asaf Avidan & the Mojos - Over You Blues,0.5554113248611331,TRABOIH128F9300B06,Willie Dixon - That's My Baby,0.5271528991674369,TRVRZZI128F426846B,Billy Squier - She's A Runner (24-Bit Digitally Remastered 02),0.5914153703399583,TRECZIB12903CB8033,Asaf Avidan & the Mojos - Over You Blues,0.5664108791144276,TRABOIH128F9300B06,Willie Dixon - That's My Baby,0.5405233696340517,TRIVUXU128F145A60B,Jeru The Damaja - Me Or The Papes,168.27043734263512,TRFEGNP128F93462CB,Kurupt - It Ain't About You,161.17954229758624,TRMCDPD128F92EF9C1,Junior Senior - C'Mon,161.06864915862064,TRMCDPD128F92EF9C1,Junior Senior - C'Mon,138.82499820402617,TRIVUXU128F145A60B,Jeru The Damaja - Me Or The Papes,131.7414287924594,TRJHZTW12903CA1A25,Blind Willie Johnson - Jesus Is Coming Soon,123.92747948544901,TRTJIOL128F1495A4B,Nina Simone - He Ain't Comin' Home No More,0.40919827421450133,TRMCDPD128F92EF9C1,Junior Senior - C'Mon,0.27324964360800486,TRJHZTW12903CA1A25,Blind Willie Johnson - Jesus Is Coming Soon,0.2701931105040583,TRTJIOL128F1495A4B,Nina Simone - He Ain't Comin' Home No More,0.4308994847144228,TRMCDPD128F92EF9C1,Junior Senior - C'Mon,0.30269318991216787,TRHTGXF128F931BEE7,Jackson 5 - Goin' Back To Indiana,0.29448166035323314
TRCFCHA128F4259A75,SORYRRU12A8AE45B60,AR13CXU1187B9AD30A,The Clash,Cool Confusion,punk,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,2022.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1901.0,TRFLWJZ128F425C9E4,The Pharcyde - Otha Fish,1723.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,1700.000000000002,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1631.7187499999993,TRFLWJZ128F425C9E4,The Pharcyde - Otha Fish,1555.6562500000002,TRJEJXZ128F9321015,The Supremes - Stranger In Paradise,0.5983002946014025,TRQNPBZ128F424A1C9,The Itals - In Deh,0.5782416006054896,TROURLD128F42A9F95,The Be Good Tanyas - Midnight Moonlight,0.5682863611064933,TRJEJXZ128F9321015,The Supremes - Stranger In Paradise,0.6146838438611498,TRCQNWN128F92EA07D,Wu-Tang Clan - The What,0.6011684529081096,TRQNPBZ128F424A1C9,The Itals - In Deh,0.5947372708263751,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),247.38333433428707,TRFMKJY128F92E89F1,Big Brovaz - Find A Way,234.08447451596734,TRKQJBJ128F4241A45,Twista - No Remorse (Album Version),231.7639304855895,TRRUKSD128F9322FEF,Jill Scott - Brotha,164.45665327302464,TRQMAUL12903CE91AC,Lyfe Jennings - She Got Kids,157.30550434969032,TRFMKJY128F92E89F1,Big Brovaz - Find A Way,155.86199491491774,TRCIOCW12903CD1DD6,999 - Me And My Desire,0.32574274371549417,TRCQZCM128F425FD8C,Blink-182 - GO,0.3115456067915566,TRRUKSD128F9322FEF,Jill Scott - Brotha,0.28689350563415594,TRCIOCW12903CD1DD6,999 - Me And My Desire,0.3657723871307387,TRDAMMQ128F93296F1,Jackie Greene - Hollywood,0.3556840101166881,TRCQZCM128F425FD8C,Blink-182 - GO,0.3516504448064344
TRYSJKQ128F4259A73,SOKVAFU12A8AE46882,AR13CXU1187B9AD30A,The Clash,First Night Back In London,punk,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,1438.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1407.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),1226.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1245.4312499999992,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,1244.7999999999995,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),1099.7374999999997,TRMRNDW128F4292475,A Tribe Called Quest - Baby Phife's Return,0.6312523736707374,TRGXGMH128F92F5B48,John Denver - El Paso,0.6295263127494198,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.6210111243512103,TRMRNDW128F4292475,A Tribe Called Quest - Baby Phife's Return,0.658400987137392,TRGXGMH128F92F5B48,John Denver - El Paso,0.6533716809077528,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.6491256390286232,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),197.7473186679395,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,170.373057119797,TRQWDRK128F4241A32,Twista - Overdose (Album Version),158.12763570012226,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),91.61182956458931,TRQWDRK128F4241A32,Twista - Overdose (Album Version),79.40234492913086,TREHJTV128F1477BC7,Scarlett Johansson - Summertime,76.21204902181884,TRLHHPJ128F92EF565,Crash Romeo - Minutes to Miles,0.2650590842901732,TRDRJJC128F42353C3,Lloyd Cole - vin ordinaire,0.23299170716722775,TRKJSXZ128F148AF12,Slim Harpo - One More Day,0.21804623219269306,TRLHHPJ128F92EF565,Crash Romeo - Minutes to Miles,0.3156986865820772,TRBHTIG128F92F4B81,Rehab - Chest Pain,0.2844539500870851,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.2816806020182796
TRAQKVC128F425E65C,SOUTRYP12A8AE46BC6,AR13CXU1187B9AD30A,The Clash,Inoculated City,punk,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,1291.0,TRTLIKK128E07862DA,Ja Rule - One of Us,937.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),894.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,1118.04,TRTLIKK128E07862DA,Ja Rule - One of Us,832.4250000000005,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),749.3575,TRVWTVK128F429AAAB,Immortal Technique - The 4th Branch,0.5811706635845596,TRCHTOQ12903CB2D56,Don Francisco - Adam_ Where Are You?,0.5555592093800195,TRMGICM128F92E2AB8,Andrew Lloyd Webber - Masquerade,0.5524027015457234,TRVWTVK128F429AAAB,Immortal Technique - The 4th Branch,0.6038773798613895,TRMGICM128F92E2AB8,Andrew Lloyd Webber - Masquerade,0.5774355286412254,TRCHTOQ12903CB2D56,Don Francisco - Adam_ Where Are You?,0.5774148486359397,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),136.0030266515662,TRLDRYJ128F930BBB4,Pain of Salvation - Spitfall,133.15857044568105,TRKRVKD128F9327008,Hollywood Undead - Undead,112.73262714566783,TRLDRYJ128F930BBB4,Pain of Salvation - Spitfall,87.590253749648,TRDVYVJ128F426F7C0,Bob Dylan - With God On Our Side,74.66878473704125,TRKRVKD128F9327008,Hollywood Undead - Undead,69.87897659715702,TRKQRSQ128F92D5134,The Prodigy - Invaders Must Die,0.28645940375497253,TRGRMJO128F931914F,Good Riddance - 21 Guns (Good Riddance),0.27765799035884814,TRPNIKB12903CE690B,Skip James - I'm So Glad,0.27457982888288185,TRGRMJO128F931914F,Good Riddance - 21 Guns (Good Riddance),0.3170151471041442,TRDVYVJ128F426F7C0,Bob Dylan - With God On Our Side,0.30418587020183013,TRKQRSQ128F92D5134,The Prodigy - Invaders Must Die,0.2915753617304611
TRUASIU128F425A1D7,SOKPHTL12A8AE47058,AR13CXU1187B9AD30A,The Clash,Lost In The Supermarket,punk,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),6301.0,TRCHZXW128E079288A,Eminem - 8 Mile,6162.0,TRKLJAG128F42B31CF,Mario Vazquez - Everytime I...,5834.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5916.312500000002,TRCHZXW128E079288A,Eminem - 8 Mile,5871.687499999992,TRKLJAG128F42B31CF,Mario Vazquez - Everytime I...,5693.375,TRJBEQI12903CDDCCE,Mary Black - Raven In The Storm,0.7749839111112753,TRBLBTB128F147F7EF,Patricia Barber - The Moon,0.7591238984445218,TRWNSHP128F42424E8,Mest - Can't Take This (Album Version),0.7583462770525856,TRJBEQI12903CDDCCE,Mary Black - Raven In The Storm,0.779075409628105,TRBLBTB128F147F7EF,Patricia Barber - The Moon,0.763768800811405,TRWNSHP128F42424E8,Mest - Can't Take This (Album Version),0.7633558973227766,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,185.1156890785162,TRNVKOI128E0799173,Snoop Dogg - Snoopafella (Edited),151.56331249937404,TRXAORM128F933CA0D,EPMD - Knick Knack Patty Wack,136.64900716337777,TRPWHPL128F932FC16,Just Jack - 253,91.72609791854372,TRNVKOI128E0799173,Snoop Dogg - Snoopafella (Edited),85.98178159548675,TRQQDZH128F145E06F,Fall Out Boy - The Music Or The Misery,83.27370156500152,TRGDVJI128F932E44D,VAST - Here's To All The People I Have Lost,0.2900701925029482,TRHKTGD128F1498F55,Blossom Dearie - Just In Time,0.2615795182478927,TRXHRJN128F149418E,SUPREME BEINGS OF LEISURE - So Much More,0.2520738870738099,TRGDVJI128F932E44D,VAST - Here's To All The People I Have Lost,0.32009459756215236,TRHKTGD128F1498F55,Blossom Dearie - Just In Time,0.29482403277793984,TRNFHLX12903CC5B12,Autograph - The City,0.29086535206186537
TROLGMC128F4259BB8,SOMAATM12A8AE45E6A,AR13CXU1187B9AD30A,The Clash,Overpowered By Funk,punk,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,3126.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2672.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),2560.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,2776.3999999999996,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2379.6374999999994,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),2331.525000000001,TRLXXCC128F92EABC3,Funkadelic - One Nation Under A Groove,0.5893803592235454,TRNJNUP128E078F822,Free - Mr. Big,0.5881952451112951,TRZCHKB128F92CB740,Anastacia - Club Megamix,0.5863910949639672,TRLXXCC128F92EABC3,Funkadelic - One Nation Under A Groove,0.6101384291647136,TRZCHKB128F92CB740,Anastacia - Club Megamix,0.6090711087036049,TRNJNUP128E078F822,Free - Mr. Big,0.6085229691820605,TREZBFM128F428508A,Fatboy Slim - The Rockafeller Skank,297.17627798792034,TRPVDFG128E0794605,Cameo - Funk Funk,271.7671766506446,TRLXXCC128F92EABC3,Funkadelic - One Nation Under A Groove,264.9511726541421,TREZBFM128F428508A,Fatboy Slim - The Rockafeller Skank,269.68675609497365,TRPVDFG128E0794605,Cameo - Funk Funk,243.8486766285475,TRLXXCC128F92EABC3,Funkadelic - One Nation Under A Groove,227.2523735770873,TRPVDFG128E0794605,Cameo - Funk Funk,0.48658744007908555,TRMQPXI128F42ACF69,The Bar-Kays - Shake Your Rump To The Funk,0.4023717754624997,TREZBFM128F428508A,Fatboy Slim - The Rockafeller Skank,0.3649351474822291,TRPVDFG128E0794605,Cameo - Funk Funk,0.5134272613056895,TRMQPXI128F42ACF69,The Bar-Kays - Shake Your Rump To The Funk,0.42869582474767765,TRLXXCC128F92EABC3,Funkadelic - One Nation Under A Groove,0.3871181555419892
